Date Time,solar_all_real_time,solar_installed_capacity,elia_day_ahead,elia_hour_ahead,elia_week_ahead
27/07/2019 18,122.16749999999999,3369.05,193.21749999999997,178.225,783.8175
27/07/2019 19,72.91,3369.05,110.03,105.955,426.80499999999995
27/07/2019 20,19.7275,3369.05,40.267500000000005,39.722500000000004,154.7925
27/07/2019 21,0.41,3369.05,3.5,3.35,14.692499999999999
27/07/2019 22,0.0,3369.05,0.0,0.0,0.0
27/07/2019 23,0.0,3369.05,0.0,0.0,0.0
28/07/2019 00,0.0,3369.05,0.0,0.0,0.0
28/07/2019 01,0.0,3369.05,0.0,0.0,0.0
28/07/2019 02,0.0,3369.05,0.0,0.0,0.0
28/07/2019 03,0.0,3369.05,0.0,0.0,0.0
28/07/2019 04,0.0,3369.05,0.0,0.0,0.0
28/07/2019 05,0.0,3369.05,0.0,0.0,0.0
28/07/2019 06,0.9850000000000001,3369.05,12.695,10.695,46.394999999999996
28/07/2019 07,20.9825,3369.05,70.88,61.13,245.2
28/07/2019 08,66.93,3369.05,153.535,109.47,511.05500000000006
28/07/2019 09,133.995,3369.05,244.375,190.47,824.5825
28/07/2019 10,185.9725,3369.05,370.95,271.925,1146.63
28/07/2019 11,214.885,3369.05,485.0625,283.60749999999996,1419.2725
28/07/2019 12,237.39000000000001,3369.05,580.0,355.46000000000004,1615.2099999999998
28/07/2019 13,270.32,3369.05,669.9125,426.03000000000003,1720.1599999999999
28/07/2019 14,291.925,3369.05,732.905,347.46250000000003,1737.87
28/07/2019 15,324.2875,3369.05,753.465,400.645,1659.5424999999998
28/07/2019 16,357.17,3369.05,693.645,383.6425,1455.14
28/07/2019 17,365.72249999999997,3369.05,578.595,388.945,1147.075
28/07/2019 18,271.6325,3369.05,423.31500000000005,348.99499999999995,777.845
28/07/2019 19,183.9375,3369.05,246.94249999999997,243.51250000000002,434.26750000000004
28/07/2019 20,79.7625,3369.05,91.6425,96.79499999999999,165.005
28/07/2019 21,5.117500000000001,3369.05,7.8075,8.3325,14.127500000000001
28/07/2019 22,0.0,3369.05,0.0,0.0,0.0
28/07/2019 23,0.0,3369.05,0.0,0.0,0.0
29/07/2019 00,0.0,3369.05,0.0,0.0,0.0
29/07/2019 01,0.0,3369.05,0.0,0.0,0.0
29/07/2019 02,0.0,3369.05,0.0,0.0,0.0
29/07/2019 03,0.0,3369.05,0.0,0.0,0.0
29/07/2019 04,0.0,3369.05,0.0,0.0,0.0
29/07/2019 05,0.0,3369.05,0.0,0.0,0.0
29/07/2019 06,38.3825,3369.05,45.3875,44.495000000000005,45.64
29/07/2019 07,282.575,3369.05,286.3675,287.87,250.725
29/07/2019 08,763.4949999999999,3369.05,740.5699999999999,766.6824999999999,550.22
29/07/2019 09,1340.65,3369.05,1265.145,1304.5075,915.74
29/07/2019 10,1830.325,3369.05,1723.055,1762.1000000000001,1279.1025000000002
29/07/2019 11,2177.2625,3369.05,2074.025,2188.05,1539.64
29/07/2019 12,2297.9425,3369.05,2290.5199999999995,2399.0725,1668.2775000000001
29/07/2019 13,2247.0150000000003,3369.05,2358.985,2483.56,1701.115
29/07/2019 14,2203.8925,3369.05,2302.765,2247.0875,1644.1975
29/07/2019 15,2111.7725,3369.05,2132.955,2078.3225,1495.2625
29/07/2019 16,1816.2499999999998,3369.05,1861.89,1826.7150000000001,1253.465
29/07/2019 17,1484.5949999999998,3369.05,1489.7025,1459.055,964.0124999999999
29/07/2019 18,1013.56,3369.05,1005.95,988.355,671.0725
29/07/2019 19,491.67749999999995,3369.05,505.09,486.5875,390.465
29/07/2019 20,137.18,3369.05,145.8675,140.66,150.89749999999998
29/07/2019 21,9.3625,3369.05,13.2675,12.284999999999998,11.297500000000001
29/07/2019 22,0.0,3369.05,0.0,0.0,0.0
29/07/2019 23,0.0,3369.05,0.0,0.0,0.0
30/07/2019 00,0.0,3369.05,0.0,0.0,0.0
30/07/2019 01,0.0,3369.05,0.0,0.0,0.0
30/07/2019 02,0.0,3369.05,0.0,0.0,0.0
30/07/2019 03,0.0,3369.05,0.0,0.0,0.0
30/07/2019 04,0.0,3369.05,0.0,0.0,0.0
30/07/2019 05,0.0,3369.05,0.0,0.0,0.0
30/07/2019 06,40.2925,3369.05,42.197500000000005,37.037499999999994,46.3925
30/07/2019 07,275.63250000000005,3369.05,281.71000000000004,241.8475,265.76250000000005
30/07/2019 08,753.0125,3369.05,743.425,738.245,601.7925
30/07/2019 09,1314.0549999999998,3369.05,1246.5275000000001,1266.3325,1003.7625
30/07/2019 10,1745.6,3369.05,1651.85,1647.1000000000001,1392.5674999999999
30/07/2019 11,2074.3775,3369.05,1908.5225,2059.8625,1680.8774999999998
30/07/2019 12,2296.2325,3369.05,2059.9399999999996,2169.6775000000002,1837.3725
30/07/2019 13,2197.9124999999995,3369.05,2088.5425,2114.065,1902.92
30/07/2019 14,1859.7275000000002,3369.05,2019.0575000000001,2023.1099999999997,1854.7425
30/07/2019 15,1737.8474999999999,3369.05,1838.2425,1853.5975,1696.0
30/07/2019 16,1433.7875,3369.05,1593.1575,1592.2575,1452.9575
30/07/2019 17,1140.125,3369.05,1257.26,1253.6575000000003,1128.1925
30/07/2019 18,801.6725,3369.05,852.2025,813.0775000000001,766.7900000000001
30/07/2019 19,372.26,3369.05,449.53,386.44500000000005,425.25
30/07/2019 20,106.155,3369.05,147.3775,124.40749999999998,152.78
30/07/2019 21,5.7825,3369.05,11.1575,8.82,11.3375
30/07/2019 22,0.0,3369.05,0.0,0.0,0.0
30/07/2019 23,0.0,3369.05,0.0,0.0,0.0
31/07/2019 00,0.0,3369.05,0.0,0.0,0.0
31/07/2019 01,0.0,3369.05,0.0,0.0,0.0
31/07/2019 02,0.0,3369.05,0.0,0.0,0.0
31/07/2019 03,0.0,3369.05,0.0,0.0,0.0
31/07/2019 04,0.0,3369.05,0.0,0.0,0.0
31/07/2019 05,0.0,3369.05,0.0,0.0,0.0
31/07/2019 06,40.2325,3369.05,31.41,28.5675,35.9475
31/07/2019 07,224.175,3369.05,199.4175,179.39000000000001,220.805
31/07/2019 08,488.8924999999999,3369.05,454.84749999999997,436.56999999999994,526.4825
31/07/2019 09,697.4975,3369.05,756.1225,699.5025,866.1775
31/07/2019 10,961.5074999999999,3369.05,1022.4649999999999,974.2674999999999,1154.2925
31/07/2019 11,1194.8275,3369.05,1265.9850000000001,1240.54,1325.1174999999998
31/07/2019 12,1328.025,3369.05,1442.7725,1433.2849999999999,1383.29
31/07/2019 13,1412.37,3369.05,1542.3025,1521.6975,1359.6
31/07/2019 14,1338.07,3369.05,1568.4475,1375.9875000000002,1264.54
31/07/2019 15,1166.2075000000002,3369.05,1523.8825,1353.1275,1115.6549999999997
31/07/2019 16,1060.8274999999999,3369.05,1334.9750000000001,1088.6225,938.545
31/07/2019 17,876.6324999999999,3369.05,1057.6625,909.41,737.5275
31/07/2019 18,674.395,3369.05,739.19,667.2375,534.0450000000001
31/07/2019 19,389.355,3369.05,372.775,352.895,319.7825
31/07/2019 20,134.04749999999999,3369.05,120.49000000000001,117.22000000000001,119.0025
31/07/2019 21,6.935,3369.05,8.35,7.895,7.257499999999999
31/07/2019 22,0.0,3369.05,0.0,0.0,0.0
31/07/2019 23,0.0,3369.05,0.0,0.0,0.0
01/08/2019 00,0.0,3369.05,0.0,0.0,0.0
01/08/2019 01,0.0,3369.05,0.0,0.0,0.0
01/08/2019 02,0.0,3369.05,0.0,0.0,0.0
01/08/2019 03,0.0,3369.05,0.0,0.0,0.0
01/08/2019 04,0.0,3369.05,0.0,0.0,0.0
01/08/2019 05,0.0,3369.05,0.0,0.0,0.0
01/08/2019 06,33.222500000000004,3369.05,31.535,29.755,41.4125
01/08/2019 07,231.9025,3369.05,212.03250000000003,199.2575,257.1
01/08/2019 08,588.8000000000001,3369.05,559.77,514.11,593.29
01/08/2019 09,1121.1100000000001,3369.05,1005.755,898.1225,987.7350000000001
01/08/2019 10,1483.205,3369.05,1399.5549999999998,1271.3300000000002,1363.575
01/08/2019 11,1628.29,3369.05,1665.415,1789.3000000000002,1627.1225
01/08/2019 12,1545.6675,3369.05,1818.04,1950.3425,1779.5875
01/08/2019 13,1389.7925,3369.05,1863.6299999999999,1968.3049999999998,1831.2549999999999
01/08/2019 14,1346.5175000000002,3369.05,1811.6675,1419.4375,1783.4425
01/08/2019 15,1113.1699999999998,3369.05,1679.23,1339.095,1650.6299999999999
01/08/2019 16,1083.9650000000001,3369.05,1515.0175,1037.72,1415.9475
01/08/2019 17,1099.4575,3369.05,1235.68,902.815,1103.3325
01/08/2019 18,852.265,3369.05,846.75,670.7075,744.9775
01/08/2019 19,445.0224999999999,3369.05,395.9125,345.25750000000005,409.1875
01/08/2019 20,151.5975,3369.05,116.03999999999999,111.1875,144.8675
01/08/2019 21,9.4475,3369.05,7.890000000000001,7.2575,8.9275
01/08/2019 22,0.0,3369.05,0.0,0.0,0.0
01/08/2019 23,0.0,3369.05,0.0,0.0,0.0
02/08/2019 00,0.0,3369.05,0.0,0.0,0.0
02/08/2019 01,0.0,3369.05,0.0,0.0,0.0
02/08/2019 02,0.0,3369.05,0.0,0.0,0.0
02/08/2019 03,0.0,3369.05,0.0,0.0,0.0
02/08/2019 04,0.0,3369.05,0.0,0.0,0.0
02/08/2019 05,0.0,3369.05,0.0,0.0,0.0
02/08/2019 06,26.392500000000002,3369.05,27.685000000000002,31.0775,37.7975
02/08/2019 07,223.7675,3369.05,195.155,218.2775,249.90999999999997
02/08/2019 08,579.2975,3369.05,494.805,577.1875,595.5799999999999
02/08/2019 09,918.8699999999999,3369.05,881.1399999999999,992.175,1006.0825
02/08/2019 10,1187.305,3369.05,1206.4475,1313.3,1401.5900000000001
02/08/2019 11,1301.9199999999998,3369.05,1430.5925000000002,1404.2124999999999,1690.41
02/08/2019 12,1368.005,3369.05,1547.135,1504.3125,1881.9325
02/08/2019 13,1362.175,3369.05,1582.2975,1519.1200000000001,1941.3525
02/08/2019 14,1436.415,3369.05,1562.9250000000002,1264.045,1880.9175
02/08/2019 15,1565.3425,3369.05,1500.1650000000002,1225.155,1701.0749999999998
02/08/2019 16,1440.4825,3369.05,1346.7675,1395.0349999999999,1444.6599999999999
02/08/2019 17,1196.16,3369.05,1060.325,1120.1499999999999,1121.0725
02/08/2019 18,803.935,3369.05,711.6875,759.3025,755.3075
02/08/2019 19,362.985,3369.05,347.6475,364.555,403.14250000000004
02/08/2019 20,119.74000000000001,3369.05,112.175,113.55749999999999,132.8025
02/08/2019 21,5.655,3369.05,6.32,6.1025,7.91
02/08/2019 22,0.0,3369.05,0.0,0.0,0.0
02/08/2019 23,0.0,3369.05,0.0,0.0,0.0
03/08/2019 00,0.0,3369.05,0.0,0.0,0.0
03/08/2019 01,0.0,3369.05,0.0,0.0,0.0
03/08/2019 02,0.0,3369.05,0.0,0.0,0.0
03/08/2019 03,0.0,3369.05,0.0,0.0,0.0
03/08/2019 04,0.0,3369.05,0.0,0.0,0.0
03/08/2019 05,0.0,3369.05,0.0,0.0,0.0
03/08/2019 06,21.265,3369.05,22.35,24.4775,33.715
03/08/2019 07,175.26,3369.05,166.7525,181.135,232.4625
03/08/2019 08,393.735,3369.05,388.2025,436.0375,538.9975000000001
03/08/2019 09,537.2774999999999,3369.05,669.75,769.1825,882.7125
03/08/2019 10,612.2825,3369.05,958.5350000000001,1065.775,1215.6575
03/08/2019 11,733.7,3369.05,1209.9075,887.4875,1466.0725000000002
03/08/2019 12,877.4725,3369.05,1400.8050000000003,1068.5325,1638.4675000000002
03/08/2019 13,1031.16,3369.05,1518.7075,1185.0674999999999,1717.1499999999999
03/08/2019 14,1007.2349999999999,3369.05,1567.1625,1189.95,1699.8500000000001
03/08/2019 15,1050.79,3369.05,1506.6675,1189.2775,1597.2825
03/08/2019 16,963.04,3369.05,1325.7,1025.9775,1398.6425
03/08/2019 17,766.9725,3369.05,1049.2775,856.18,1098.105
03/08/2019 18,503.8125,3369.05,701.975,610.2149999999999,740.3374999999999
03/08/2019 19,292.945,3369.05,342.6425,317.4775,403.37
03/08/2019 20,96.7075,3369.05,109.32499999999999,103.5675,138.14
03/08/2019 21,2.9425,3369.05,5.34,4.9399999999999995,6.842499999999999
03/08/2019 22,0.0,3369.05,0.0,0.0,0.0
03/08/2019 23,0.0,3369.05,0.0,0.0,0.0
04/08/2019 00,0.0,3369.05,0.0,0.0,0.0
04/08/2019 01,0.0,3369.05,0.0,0.0,0.0
04/08/2019 02,0.0,3369.05,0.0,0.0,0.0
04/08/2019 03,0.0,3369.05,0.0,0.0,0.0
04/08/2019 04,0.0,3369.05,0.0,0.0,0.0
04/08/2019 05,0.0,3369.05,0.0,0.0,0.0
04/08/2019 06,30.655,3369.05,27.730000000000004,27.945,26.5325
04/08/2019 07,251.73250000000002,3369.05,211.97500000000002,214.58750000000003,195.68
04/08/2019 08,662.5699999999999,3369.05,595.6925,646.645,415.53249999999997
04/08/2019 09,1194.95,3369.05,1078.5075,1143.6725000000001,636.2925
04/08/2019 10,1705.285,3369.05,1505.8775,1570.6825,828.9775
04/08/2019 11,2041.9300000000003,3369.05,1797.6350000000002,1995.835,994.5124999999999
04/08/2019 12,2213.795,3369.05,1978.92,2202.41,1138.4725
04/08/2019 13,2271.2875,3369.05,2025.56,2189.46,1225.735
04/08/2019 14,2095.625,3369.05,1945.2775,2118.8725000000004,1249.885
04/08/2019 15,1726.085,3369.05,1741.35,1857.4499999999998,1203.6675
04/08/2019 16,1341.4899999999998,3369.05,1427.2024999999999,1434.825,1082.0475000000001
04/08/2019 17,946.8074999999999,3369.05,1028.95,1022.5125,878.5875
04/08/2019 18,558.665,3369.05,617.36,604.355,607.285
04/08/2019 19,253.6075,3369.05,299.7125,294.0475,344.9625
04/08/2019 20,59.22,3369.05,94.86749999999999,91.64750000000001,117.20500000000001
04/08/2019 21,0.745,3369.05,3.895,3.56,4.745
04/08/2019 22,0.0,3369.05,0.0,0.0,0.0
04/08/2019 23,0.0,3369.05,0.0,0.0,0.0
05/08/2019 00,0.0,3369.05,0.0,0.0,0.0
05/08/2019 01,0.0,3369.05,0.0,0.0,0.0
05/08/2019 02,0.0,3369.05,0.0,0.0,0.0
05/08/2019 03,0.0,3369.05,0.0,0.0,0.0
05/08/2019 04,0.0,3369.05,0.0,0.0,0.0
05/08/2019 05,0.0,3369.05,0.0,0.0,0.0
05/08/2019 06,14.627500000000001,3369.05,21.5075,23.502499999999998,17.755
05/08/2019 07,182.1725,3369.05,175.91,188.895,131.5925
05/08/2019 08,515.3924999999999,3369.05,465.195,445.085,311.105
05/08/2019 09,874.63,3369.05,864.9575,818.335,489.625
05/08/2019 10,1353.5175000000002,3369.05,1256.675,1195.6325,624.66
05/08/2019 11,1797.56,3369.05,1542.2525,1615.025,718.6100000000001
05/08/2019 12,2160.08,3369.05,1696.6225,1805.8200000000002,779.8299999999999
05/08/2019 13,2324.3175,3369.05,1697.8024999999998,1783.5449999999998,802.1800000000001
05/08/2019 14,2150.2149999999997,3369.05,1615.96,1972.2199999999998,784.9725
05/08/2019 15,1850.1075,3369.05,1450.8025000000002,1611.89,731.64
05/08/2019 16,1406.1325,3369.05,1165.4975,1435.9125000000001,650.705
05/08/2019 17,913.6850000000001,3369.05,826.8774999999999,978.2175,536.4
05/08/2019 18,523.8874999999999,3369.05,513.64,601.0125,394.76750000000004
05/08/2019 19,245.2625,3369.05,265.725,305.52,232.76749999999998
05/08/2019 20,70.355,3369.05,83.655,89.05749999999999,74.145
05/08/2019 21,2.4,3369.05,2.9724999999999997,2.9725,2.595
05/08/2019 22,0.0,3369.05,0.0,0.0,0.0
05/08/2019 23,0.0,3369.05,0.0,0.0,0.0
06/08/2019 00,0.0,3369.05,0.0,0.0,0.0
06/08/2019 01,0.0,3369.05,0.0,0.0,0.0
06/08/2019 02,0.0,3369.05,0.0,0.0,0.0
06/08/2019 03,0.0,3369.05,0.0,0.0,0.0
06/08/2019 04,0.0,3369.05,0.0,0.0,0.0
06/08/2019 05,0.0,3369.05,0.0,0.0,0.0
06/08/2019 06,21.0825,3369.05,16.6175,20.43,19.88
06/08/2019 07,195.565,3369.05,144.585,174.27999999999997,161.9475
06/08/2019 08,609.105,3369.05,354.605,500.6,387.7875
06/08/2019 09,1133.58,3369.05,603.4175,887.32,677.0925
06/08/2019 10,1611.8674999999998,3369.05,825.4225,1171.5399999999997,954.395
06/08/2019 11,1846.6350000000002,3369.05,999.9949999999999,1765.9675,1182.1725000000001
06/08/2019 12,1779.5349999999999,3369.05,1100.8175,1793.9325,1329.8325
06/08/2019 13,1657.9675000000002,3369.05,1093.9299999999998,1683.835,1389.165
06/08/2019 14,1423.885,3369.05,1024.7325,1529.505,1378.49
06/08/2019 15,1276.505,3369.05,934.2925,1322.265,1282.005
06/08/2019 16,842.99,3369.05,830.3625,1162.155,1101.9625
06/08/2019 17,795.2375,3369.05,657.0049999999999,905.065,849.02
06/08/2019 18,602.18,3369.05,433.95000000000005,597.03,560.555
06/08/2019 19,326.00250000000005,3369.05,227.86,295.565,280.90250000000003
06/08/2019 20,62.2,3369.05,70.82749999999999,85.245,81.9675
06/08/2019 21,0.99,3369.05,2.36,2.6374999999999997,2.6875
06/08/2019 22,0.0,3369.05,0.0,0.0,0.0
06/08/2019 23,0.0,3369.05,0.0,0.0,0.0
07/08/2019 00,0.0,3369.05,0.0,0.0,0.0
07/08/2019 01,0.0,3369.05,0.0,0.0,0.0
07/08/2019 02,0.0,3369.05,0.0,0.0,0.0
07/08/2019 03,0.0,3369.05,0.0,0.0,0.0
07/08/2019 04,0.0,3369.05,0.0,0.0,0.0
07/08/2019 05,0.0,3369.05,0.0,0.0,0.0
07/08/2019 06,16.6475,3369.05,12.25,18.105,19.4475
07/08/2019 07,206.02249999999998,3369.05,110.0875,163.31,167.3375
07/08/2019 08,638.1949999999999,3369.05,285.53749999999997,493.635,409.8275
07/08/2019 09,1091.3075,3369.05,553.3525,920.2675,722.665
07/08/2019 10,1448.3375,3369.05,926.2849999999999,1293.8774999999998,1015.1924999999999
07/08/2019 11,1643.42,3369.05,1252.5775,1647.3175,1260.6775
07/08/2019 12,1719.73,3369.05,1516.0874999999999,1762.1399999999999,1460.6750000000002
07/08/2019 13,1806.19,3369.05,1680.445,1839.4724999999999,1564.1299999999999
07/08/2019 14,1687.1775000000002,3369.05,1728.3774999999998,1833.2799999999997,1585.21
07/08/2019 15,1529.8425,3369.05,1678.065,1697.63,1509.2675
07/08/2019 16,1440.48,3369.05,1508.6174999999998,1363.0825,1316.405
07/08/2019 17,1261.775,3369.05,1204.2575000000002,1129.0925000000002,1021.5350000000001
07/08/2019 18,817.275,3369.05,810.9949999999999,769.305,664.34
07/08/2019 19,390.925,3369.05,361.10499999999996,349.84250000000003,317.1625
07/08/2019 20,97.785,3369.05,92.57249999999999,91.2075,91.43
07/08/2019 21,2.1825,3369.05,3.03,2.8675,2.5975
07/08/2019 22,0.0,3369.05,0.0,0.0,0.0
07/08/2019 23,0.0,3369.05,0.0,0.0,0.0
08/08/2019 00,0.0,3369.05,0.0,0.0,0.0
08/08/2019 01,0.0,3369.05,0.0,0.0,0.0
08/08/2019 02,0.0,3369.05,0.0,0.0,0.0
08/08/2019 03,0.0,3369.05,0.0,0.0,0.0
08/08/2019 04,0.0,3369.05,0.0,0.0,0.0
08/08/2019 05,0.0,3369.05,0.0,0.0,0.0
08/08/2019 06,24.975,3369.05,19.814999999999998,18.5075,19.017500000000002
08/08/2019 07,223.07,3369.05,185.3175,173.525,172.9675
08/08/2019 08,627.1425,3369.05,510.2875,526.87,463.1825
08/08/2019 09,1097.5975,3369.05,901.4525,924.4475,839.2575
08/08/2019 10,1266.9375,3369.05,1256.335,1256.9675,1170.51
08/08/2019 11,1366.06,3369.05,1515.8175,1528.03,1423.1799999999998
08/08/2019 12,1652.8274999999999,3369.05,1641.3825,1623.2325,1569.1225000000002
08/08/2019 13,1756.83,3369.05,1637.7825,1687.1025,1610.8274999999999
08/08/2019 14,1739.97,3369.05,1557.2325,1740.2925,1583.315
08/08/2019 15,1653.4475,3369.05,1411.3774999999998,1687.1,1457.6325000000002
08/08/2019 16,1380.7499999999998,3369.05,1192.3175,1482.3875,1230.6399999999999
08/08/2019 17,1046.1425,3369.05,910.4875000000001,1168.095,944.6225
08/08/2019 18,706.265,3369.05,591.0875,746.5625,604.2625
08/08/2019 19,345.4925,3369.05,280.98499999999996,334.3925,293.73
08/08/2019 20,77.64,3369.05,76.99750000000002,88.36,83.78
08/08/2019 21,1.5225000000000002,3369.05,1.8025,1.9925,1.8675
08/08/2019 22,0.0,3369.05,0.0,0.0,0.0
08/08/2019 23,0.0,3369.05,0.0,0.0,0.0
09/08/2019 00,0.0,3369.05,0.0,0.0,0.0
09/08/2019 01,0.0,3369.05,0.0,0.0,0.0
09/08/2019 02,0.0,3369.05,0.0,0.0,0.0
09/08/2019 03,0.0,3369.05,0.0,0.0,0.0
09/08/2019 04,0.0,3369.05,0.0,0.0,0.0
09/08/2019 05,0.0,3369.05,0.0,0.0,0.0
09/08/2019 06,2.5175,3369.05,7.2825,6.575,17.8875
09/08/2019 07,55.582499999999996,3369.05,68.2575,55.47749999999999,173.12
09/08/2019 08,224.94,3369.05,175.74,134.79500000000002,493.9675
09/08/2019 09,364.98749999999995,3369.05,284.78000000000003,229.09249999999997,921.2725
09/08/2019 10,376.64500000000004,3369.05,373.27750000000003,325.865,1317.875
09/08/2019 11,411.78499999999997,3369.05,451.865,616.24,1624.8249999999998
09/08/2019 12,462.5525,3369.05,489.165,769.2925,1836.0524999999998
09/08/2019 13,870.4625,3369.05,530.9925000000001,802.325,1937.19
09/08/2019 14,1387.0874999999999,3369.05,620.0024999999999,704.44,1933.1
09/08/2019 15,1102.65,3369.05,708.5375,627.395,1789.3400000000001
09/08/2019 16,654.1875,3369.05,699.25,776.5224999999999,1531.2
09/08/2019 17,667.0425,3369.05,564.2825,578.7025,1179.685
09/08/2019 18,618.34,3369.05,386.8325,399.7875,744.2225000000001
09/08/2019 19,290.6075,3369.05,206.1925,216.0025,324.47249999999997
09/08/2019 20,101.97500000000001,3369.05,58.595,54.1625,80.26499999999999
09/08/2019 21,2.7725,3369.05,1.1675,1.0474999999999999,1.855
09/08/2019 22,0.0,3369.05,0.0,0.0,0.0
09/08/2019 23,0.0,3369.05,0.0,0.0,0.0
10/08/2019 00,0.0,3369.05,0.0,0.0,0.0
10/08/2019 01,0.0,3369.05,0.0,0.0,0.0
10/08/2019 02,0.0,3369.05,0.0,0.0,0.0
10/08/2019 03,0.0,3369.05,0.0,0.0,0.0
10/08/2019 04,0.0,3369.05,0.0,0.0,0.0
10/08/2019 05,0.0,3369.05,0.0,0.0,0.0
10/08/2019 06,14.442499999999999,3369.05,15.079999999999998,15.719999999999999,12.487499999999999
10/08/2019 07,175.67000000000002,3369.05,164.4275,168.9575,134.205
10/08/2019 08,515.825,3369.05,450.73499999999996,443.26250000000005,349.5425
10/08/2019 09,878.8025,3369.05,829.3199999999999,795.8675000000001,627.0075
10/08/2019 10,1150.25,3369.05,1180.6,1141.7375000000002,906.6700000000001
10/08/2019 11,1211.195,3369.05,1483.9450000000002,1469.7450000000001,1148.2599999999998
10/08/2019 12,1290.7225,3369.05,1663.3925000000002,1685.905,1292.1175
10/08/2019 13,1418.185,3369.05,1764.4775,1853.73,1371.8325
10/08/2019 14,1729.9975,3369.05,1795.1725000000001,1400.4775,1403.8925
10/08/2019 15,1683.15,3369.05,1713.1625,1391.32,1363.4325000000001
10/08/2019 16,1535.265,3369.05,1545.3725,1501.7825,1197.6399999999999
10/08/2019 17,1235.0375,3369.05,1247.1525,1216.44,917.5775
10/08/2019 18,825.1049999999999,3369.05,809.2475,801.085,582.0799999999999
10/08/2019 19,377.855,3369.05,341.50250000000005,347.3775,269.67999999999995
10/08/2019 20,85.5125,3369.05,78.66250000000001,81.7825,68.485
10/08/2019 21,1.185,3369.05,1.585,1.5125,1.1675
10/08/2019 22,0.0,3369.05,0.0,0.0,0.0
10/08/2019 23,0.0,3369.05,0.0,0.0,0.0
11/08/2019 00,0.0,3369.05,0.0,0.0,0.0
11/08/2019 01,0.0,3369.05,0.0,0.0,0.0
11/08/2019 02,0.0,3369.05,0.0,0.0,0.0
11/08/2019 03,0.0,3369.05,0.0,0.0,0.0
11/08/2019 04,0.0,3369.05,0.0,0.0,0.0
11/08/2019 05,0.0,3369.05,0.0,0.0,0.0
11/08/2019 06,20.8575,3369.05,15.7425,15.677499999999998,14.469999999999999
11/08/2019 07,218.8825,3369.05,179.81,178.8175,160.29749999999999
11/08/2019 08,608.5775,3369.05,537.3050000000001,565.9525,467.17999999999995
11/08/2019 09,1178.4575,3369.05,973.2325000000001,1008.355,867.8625
11/08/2019 10,1304.6374999999998,3369.05,1278.3149999999998,1346.5500000000002,1199.4575
11/08/2019 11,1221.6725000000001,3369.05,1439.03,1452.4575,1464.1275
11/08/2019 12,1392.155,3369.05,1498.0,1456.5925,1629.92
11/08/2019 13,1123.645,3369.05,1484.2375,1395.5774999999999,1704.16
11/08/2019 14,1080.145,3369.05,1379.7050000000002,1024.5425,1690.9425
11/08/2019 15,939.94,3369.05,1196.775,899.0500000000001,1569.1550000000002
11/08/2019 16,970.2125,3369.05,1048.755,857.6875,1377.2024999999999
11/08/2019 17,913.875,3369.05,859.2524999999999,697.1424999999999,1062.4050000000002
11/08/2019 18,508.4325,3369.05,594.1375,466.245,659.2475000000001
11/08/2019 19,245.80749999999998,3369.05,280.605,240.4325,295.43
11/08/2019 20,70.6325,3369.05,70.46999999999998,61.6775,73.41749999999999
11/08/2019 21,0.5925,3369.05,1.015,0.7775,0.9825
11/08/2019 22,0.0,3369.05,0.0,0.0,0.0
11/08/2019 23,0.0,3369.05,0.0,0.0,0.0
12/08/2019 00,0.0,3369.05,0.0,0.0,0.0
12/08/2019 01,0.0,3369.05,0.0,0.0,0.0
12/08/2019 02,0.0,3369.05,0.0,0.0,0.0
12/08/2019 03,0.0,3369.05,0.0,0.0,0.0
12/08/2019 04,0.0,3369.05,0.0,0.0,0.0
12/08/2019 05,0.0,3369.05,0.0,0.0,0.0
12/08/2019 06,15.055,3369.05,13.754999999999999,13.75,11.8425
12/08/2019 07,200.325,3369.05,168.49,169.45499999999998,136.045
12/08/2019 08,618.3025,3369.05,525.2725,546.2675,408.275
12/08/2019 09,1151.19,3369.05,987.7874999999999,1021.4725000000001,750.4925000000001
12/08/2019 10,1620.7225,3369.05,1385.3075,1393.0475000000001,1046.995
12/08/2019 11,1807.3600000000001,3369.05,1619.1425,1861.9625,1280.69
12/08/2019 12,1722.58,3369.05,1623.5000000000002,1886.1125,1428.2724999999998
12/08/2019 13,1621.9775,3369.05,1626.4525,1834.695,1503.225
12/08/2019 14,1153.8249999999998,3369.05,1511.9275,1517.235,1505.67
12/08/2019 15,796.0025,3369.05,1347.9850000000001,1289.085,1410.4825
12/08/2019 16,748.3275000000001,3369.05,1083.675,744.4275,1245.0525
12/08/2019 17,723.895,3369.05,790.3025,558.4475,968.9000000000001
12/08/2019 18,565.9075,3369.05,500.995,369.02,602.075
12/08/2019 19,228.98,3369.05,248.35500000000002,200.7075,273.51750000000004
12/08/2019 20,50.769999999999996,3369.05,61.595000000000006,50.787499999999994,65.9675
12/08/2019 21,0.555,3369.05,0.6225,0.4975,0.695
12/08/2019 22,0.0,3369.05,0.0,0.0,0.0
12/08/2019 23,0.0,3369.05,0.0,0.0,0.0
13/08/2019 00,0.0,3369.05,0.0,0.0,0.0
13/08/2019 01,0.0,3369.05,0.0,0.0,0.0
13/08/2019 02,0.0,3369.05,0.0,0.0,0.0
13/08/2019 03,0.0,3369.05,0.0,0.0,0.0
13/08/2019 04,0.0,3369.05,0.0,0.0,0.0
13/08/2019 05,0.0,3369.05,0.0,0.0,0.0
