Date Time,load_all_real_time,elia_day_ahead
20/07/2020 06,7257.9925,7211.632500000001
20/07/2020 07,7643.8375,7776.3975
20/07/2020 08,8161.2425,8180.825000000001
20/07/2020 09,8577.49,8525.3
20/07/2020 10,8841.4525,8678.3625
20/07/2020 11,8861.4225,8912.4625
20/07/2020 12,8826.970000000001,8760.4375
20/07/2020 13,8611.0375,8753.210000000001
20/07/2020 14,8431.1275,8559.8
20/07/2020 15,8320.935,8413.675000000001
20/07/2020 16,8353.86,8404.265000000001
20/07/2020 17,8580.075,8504.935
20/07/2020 18,8647.1025,8679.265
20/07/2020 19,8397.57,8560.73
20/07/2020 20,8300.255000000001,8304.619999999999
20/07/2020 21,8181.525000000001,8245.310000000001
20/07/2020 22,8356.4425,8483.7425
20/07/2020 23,8078.55,8009.7074999999995
21/07/2020 00,7612.1,7545.8150000000005
21/07/2020 01,7256.9575,7286.2125
21/07/2020 02,7031.5675,6896.0725
21/07/2020 03,6869.25,6890.9925
21/07/2020 04,6854.915,6835.73
21/07/2020 05,6876.925000000001,6794.7675
21/07/2020 06,6946.9725,6937.865000000001
21/07/2020 07,7219.27,7314.5025000000005
21/07/2020 08,7497.3099999999995,7569.2375
21/07/2020 09,7741.634999999999,7781.095
21/07/2020 10,7895.5925,7945.9825
21/07/2020 11,8044.4925,8148.225
21/07/2020 12,7980.125,8121.295
21/07/2020 13,7745.679999999999,7829.485
21/07/2020 14,7486.844999999999,7581.83
21/07/2020 15,7432.1025,7477.92
21/07/2020 16,7460.087500000001,7641.17
21/07/2020 17,7869.83,7742.7675
21/07/2020 18,8147.2575,8150.672499999999
21/07/2020 19,8152.3775000000005,8312.192500000001
21/07/2020 20,8113.5824999999995,8139.555
21/07/2020 21,8042.06,8032.462500000001
21/07/2020 22,8301.9575,7919.8425
21/07/2020 23,8016.255,7924.1224999999995
22/07/2020 00,7514.9875,7624.7575
22/07/2020 01,7284.34,7280.342500000001
22/07/2020 02,7010.2474999999995,6955.6875
22/07/2020 03,6956.72,6861.995
22/07/2020 04,7037.4825,7089.4375
22/07/2020 05,7233.26,7371.5599999999995
22/07/2020 06,7753.695,7794.9075
22/07/2020 07,8252.9075,8727.0
22/07/2020 08,8736.68,8907.84
22/07/2020 09,8948.7775,9116.672499999999
22/07/2020 10,9058.2825,9222.57
22/07/2020 11,9146.9325,9408.7225
22/07/2020 12,9112.98,9309.5525
22/07/2020 13,8936.82,9258.695
22/07/2020 14,8800.255000000001,8945.724999999999
22/07/2020 15,8803.265,8823.3575
22/07/2020 16,8759.5625,8805.9775
22/07/2020 17,8993.939999999999,8884.745
22/07/2020 18,9138.64,9217.115
22/07/2020 19,8896.877499999999,9060.2725
22/07/2020 20,8781.400000000001,8685.765
22/07/2020 21,8650.189999999999,8658.92
22/07/2020 22,8784.9375,8851.315
22/07/2020 23,8398.657500000001,8401.2475
23/07/2020 00,7910.555,8080.067499999999
23/07/2020 01,7536.905000000001,7614.43
23/07/2020 02,7306.1125,7336.6975
23/07/2020 03,7173.7825,7211.7625
23/07/2020 04,7247.0275,7266.1449999999995
23/07/2020 05,7413.165000000001,7441.85
23/07/2020 06,7760.5,7955.094999999999
23/07/2020 07,8282.265,8547.3975
23/07/2020 08,8716.7175,8837.395
23/07/2020 09,9010.335,8975.575
23/07/2020 10,9140.874999999998,8979.565
23/07/2020 11,9166.1525,9159.5625
23/07/2020 12,9110.505000000001,9044.475
23/07/2020 13,8966.5775,9021.18
23/07/2020 14,8793.0175,8808.8
23/07/2020 15,8868.282500000001,8676.66
23/07/2020 16,8935.1875,8823.415
23/07/2020 17,9046.3475,8992.185
23/07/2020 18,9216.2475,9095.85
23/07/2020 19,9033.539999999999,9059.01
23/07/2020 20,8801.2875,8925.7225
23/07/2020 21,8488.439999999999,8523.3025
23/07/2020 22,8762.7725,8583.0725
23/07/2020 23,8385.9275,8415.555
24/07/2020 00,7842.429999999999,7999.2025
24/07/2020 01,7546.9725,7545.43
24/07/2020 02,7320.362499999999,7294.7475
24/07/2020 03,7223.7925,7182.487500000001
24/07/2020 04,7161.652499999999,7278.9925
24/07/2020 05,7359.3125,7253.8925
24/07/2020 06,7822.1975,7891.075
24/07/2020 07,8422.59,8432.199999999999
24/07/2020 08,8914.905,8857.73
24/07/2020 09,9201.135,9165.44
24/07/2020 10,9394.9025,9159.002499999999
24/07/2020 11,9529.6175,9243.165
24/07/2020 12,9409.1375,9345.5625
24/07/2020 13,9345.425,9279.122500000001
24/07/2020 14,9257.7925,9243.8875
24/07/2020 15,9072.695000000002,9079.3275
24/07/2020 16,9011.9225,8865.2675
24/07/2020 17,9068.6225,8987.2275
24/07/2020 18,9092.3875,9068.66
24/07/2020 19,8766.1525,9024.91
24/07/2020 20,8455.482500000002,8929.205
24/07/2020 21,8321.65,8380.54
24/07/2020 22,8481.67,8558.5475
24/07/2020 23,8121.315,8198.9475
25/07/2020 00,7596.575000000001,7969.5575
25/07/2020 01,7274.099999999999,7400.5025000000005
25/07/2020 02,6832.3725,7051.78
25/07/2020 03,6680.647500000001,6753.935
25/07/2020 04,6504.92,6723.39
25/07/2020 05,6569.63,6611.675000000001
25/07/2020 06,6660.452499999999,6813.01
25/07/2020 07,7063.8075,7067.83
25/07/2020 08,7405.325,7382.1025
25/07/2020 09,7823.3875,7894.235
25/07/2020 10,8194.72,7963.775000000001
25/07/2020 11,8379.5,8159.9375
25/07/2020 12,8475.914999999999,8201.662499999999
25/07/2020 13,8212.255,8133.7
25/07/2020 14,8044.3525,7881.217500000001
25/07/2020 15,7975.9525,7920.5475
25/07/2020 16,8102.0275,7942.96
25/07/2020 17,8360.9425,8196.59
25/07/2020 18,8416.255,8299.6675
25/07/2020 19,8360.2475,8406.2825
25/07/2020 20,8074.6325,8445.872500000001
25/07/2020 21,7878.115,8054.3225
25/07/2020 22,7768.5225,8191.865
25/07/2020 23,7250.922500000001,7756.2475
26/07/2020 00,6858.860000000001,7449.842500000001
26/07/2020 01,6623.8825,6782.0825
26/07/2020 02,6553.0675,6570.005
26/07/2020 03,6551.8125,6382.945
26/07/2020 04,6546.9375,6588.1675000000005
26/07/2020 05,6552.68,6588.084999999999
26/07/2020 06,6453.6,6632.99
26/07/2020 07,6713.8725,6770.5599999999995
26/07/2020 08,7094.9800000000005,6823.1775
26/07/2020 09,7437.112499999999,7120.1875
26/07/2020 10,7655.915000000001,7456.397499999999
26/07/2020 11,7904.852499999999,7856.0675
26/07/2020 12,8005.4725,7922.51
26/07/2020 13,7669.5675,7844.76
26/07/2020 14,7421.817499999999,7292.7825
26/07/2020 15,7123.705,7405.1075
26/07/2020 16,7086.3,7160.805
26/07/2020 17,7331.5075,7358.0825
26/07/2020 18,7601.1449999999995,7802.045
26/07/2020 19,7772.552500000001,7776.085
26/07/2020 20,7719.145,8095.17
26/07/2020 21,7574.1075,7823.19
26/07/2020 22,7798.3150000000005,7656.965
26/07/2020 23,7427.95,7669.675
27/07/2020 00,7005.287499999999,7434.822499999999
27/07/2020 01,6780.9725,6828.092500000001
27/07/2020 02,6603.512500000001,6640.725
27/07/2020 03,6622.0975,6438.575
27/07/2020 04,6561.974999999999,6604.172500000001
27/07/2020 05,6804.924999999999,6605.6325
27/07/2020 06,7384.390000000001,7098.599999999999
27/07/2020 07,8090.1775,7851.7725
27/07/2020 08,8662.164999999999,8417.885
27/07/2020 09,8971.655,9028.0
27/07/2020 10,8821.3325,8905.4775
27/07/2020 11,9195.7675,8765.48
27/07/2020 12,9205.97,8801.6675
27/07/2020 13,9126.0625,9012.34
27/07/2020 14,8854.2825,8984.7625
27/07/2020 15,8638.095,8532.39
27/07/2020 16,8453.8275,8523.6175
27/07/2020 17,8834.2,8590.415
27/07/2020 18,8997.0525,8841.3025
27/07/2020 19,8946.615,8922.5825
27/07/2020 20,8649.505000000001,8835.18
27/07/2020 21,8258.982500000002,8518.83
27/07/2020 22,8464.685000000001,8516.015
27/07/2020 23,7959.54,8139.004999999999
28/07/2020 00,7338.43,7509.0375
28/07/2020 01,7093.532499999999,7151.950000000001
28/07/2020 02,6799.9175000000005,6930.1075
28/07/2020 03,6993.407499999999,6664.1475
28/07/2020 04,6981.5,7079.822499999999
28/07/2020 05,7241.3025,7037.307500000001
28/07/2020 06,7633.78,7646.0075
28/07/2020 07,8145.6025,8169.282500000001
28/07/2020 08,8657.165,8634.1725
28/07/2020 09,8938.1275,8834.107499999998
28/07/2020 10,8951.4325,8946.3225
28/07/2020 11,9063.4025,9065.94
28/07/2020 12,8826.2925,9056.6775
28/07/2020 13,8639.3925,8854.49
28/07/2020 14,8441.535,8623.102499999999
28/07/2020 15,8496.0975,8530.225
28/07/2020 16,8529.7525,8618.355000000001
28/07/2020 17,8783.2125,8764.98
28/07/2020 18,8841.025000000001,8843.5625
28/07/2020 19,8742.3625,8981.3775
28/07/2020 20,8726.107499999998,8846.4575
28/07/2020 21,8431.07,8725.4875
28/07/2020 22,8611.904999999999,8772.745
28/07/2020 23,8103.2225,8344.6075
29/07/2020 00,7409.217500000001,7879.9725
29/07/2020 01,7134.955,7346.3025
29/07/2020 02,6959.66,6914.08
29/07/2020 03,6952.9125,6838.88
29/07/2020 04,7068.4,6998.2474999999995
29/07/2020 05,7266.470000000001,7303.750000000001
29/07/2020 06,7727.077499999999,7725.2775
29/07/2020 07,8282.5,8291.0775
29/07/2020 08,8740.6525,8684.939999999999
29/07/2020 09,9035.3175,8986.942500000001
29/07/2020 10,9130.4275,9156.8125
29/07/2020 11,9374.467499999999,9283.7325
29/07/2020 12,9313.529999999999,9415.8075
29/07/2020 13,9012.0775,9128.877499999999
29/07/2020 14,8802.155,8800.32
29/07/2020 15,8755.25,8750.699999999999
29/07/2020 16,8766.035,8849.025
29/07/2020 17,9036.135,8964.785
29/07/2020 18,9133.8025,9085.825
29/07/2020 19,8970.052500000002,8968.9025
29/07/2020 20,8871.32,8799.83
29/07/2020 21,8715.04,8724.1175
29/07/2020 22,8826.115,8832.715
29/07/2020 23,8398.67,8301.1825
30/07/2020 00,7885.5824999999995,7908.665000000001
30/07/2020 01,7553.9574999999995,7480.12
30/07/2020 02,7283.1725,7264.5225
30/07/2020 03,7185.3375,7148.7425
30/07/2020 04,7250.785,7144.67
30/07/2020 05,7457.9625,7326.7125
30/07/2020 06,7822.0599999999995,7813.1224999999995
30/07/2020 07,8290.5425,8472.345000000001
30/07/2020 08,8767.6525,8726.582499999999
30/07/2020 09,9095.3325,8939.4575
30/07/2020 10,9257.252499999999,9053.7
30/07/2020 11,9328.5675,9235.575
30/07/2020 12,9217.02,9192.33
30/07/2020 13,9049.6075,9194.480000000001
30/07/2020 14,8862.5925,9013.427500000002
30/07/2020 15,8875.5375,8888.56
30/07/2020 16,8989.8175,8912.36
30/07/2020 17,9216.195,9072.4075
30/07/2020 18,9318.9175,9178.26
30/07/2020 19,9177.6425,9121.9
30/07/2020 20,8994.2225,8951.0025
30/07/2020 21,8825.8925,8683.552499999998
30/07/2020 22,8966.375,8754.8125
30/07/2020 23,8405.6875,8443.6
31/07/2020 00,7872.08,7896.09
31/07/2020 01,7529.8675,7588.05
31/07/2020 02,7338.895,7282.785
31/07/2020 03,7265.0824999999995,7151.514999999999
31/07/2020 04,7247.5275,7130.4925
31/07/2020 05,7337.14,7105.9625
31/07/2020 06,7757.475,7714.615
31/07/2020 07,8309.36,8346.77
31/07/2020 08,8913.475,8809.795
31/07/2020 09,9255.18,9217.1325
31/07/2020 10,9424.414999999999,9176.380000000001
31/07/2020 11,9519.7125,9364.795
31/07/2020 12,9429.785,9363.8925
31/07/2020 13,9263.8925,9253.1525
31/07/2020 14,9116.86,9491.6025
31/07/2020 15,9141.130000000001,9183.6175
31/07/2020 16,9159.8825,9073.352499999999
31/07/2020 17,9249.605,9150.19
31/07/2020 18,9173.56,9196.87
31/07/2020 19,8999.2175,9119.952500000001
31/07/2020 20,8847.407500000001,8890.439999999999
31/07/2020 21,8652.1325,8577.365
31/07/2020 22,8491.13,8764.397500000001
31/07/2020 23,8508.832499999999,8091.032499999999
01/08/2020 00,7822.837500000001,8149.71
01/08/2020 01,7575.99,7472.349999999999
01/08/2020 02,7264.23,7053.327500000001
01/08/2020 03,7180.445000000001,7170.345
01/08/2020 04,7082.107499999999,7098.8324999999995
01/08/2020 05,7035.415,7073.085000000001
01/08/2020 06,7263.025,7125.07
01/08/2020 07,7521.1125,7567.055
01/08/2020 08,7985.9075,7847.8375
01/08/2020 09,8337.545,8365.015
01/08/2020 10,8513.765,8539.1175
01/08/2020 11,8819.165,8624.3125
01/08/2020 12,8650.1975,8712.515
01/08/2020 13,8497.7125,8326.6625
01/08/2020 14,8312.6225,8270.38
01/08/2020 15,8226.082499999999,8079.655000000001
01/08/2020 16,8196.345,8086.225
01/08/2020 17,8390.927500000002,8324.2425
01/08/2020 18,8377.4725,8369.7725
01/08/2020 19,8457.6175,8424.765
01/08/2020 20,8363.5575,8467.08
01/08/2020 21,8393.2775,8303.68
01/08/2020 22,8509.8875,8314.19
01/08/2020 23,8158.6225,8058.5675
02/08/2020 00,7512.157499999999,7617.7275
02/08/2020 01,7211.7,7173.81
02/08/2020 02,7096.0325,6926.645
02/08/2020 03,6856.9974999999995,6779.735
02/08/2020 04,6794.2575,6644.275
02/08/2020 05,6832.985000000001,6577.195
02/08/2020 06,6804.5,6675.485
02/08/2020 07,7010.264999999999,6750.192499999999
02/08/2020 08,7394.755,6799.5875
02/08/2020 09,7771.26,7454.4974999999995
02/08/2020 10,8184.18,8124.9275
02/08/2020 11,8340.4075,8252.307499999999
02/08/2020 12,8225.59,8283.7675
02/08/2020 13,8007.49,7923.4675
02/08/2020 14,7530.2,7732.662499999999
02/08/2020 15,7554.655000000001,7465.6224999999995
02/08/2020 16,7558.802500000001,7414.32
02/08/2020 17,7765.6575,7684.455
02/08/2020 18,8057.352500000001,7875.41
02/08/2020 19,8129.62,8106.825000000001
02/08/2020 20,8066.4825,8081.37
02/08/2020 21,8131.120000000001,8056.705
02/08/2020 22,8225.9625,7984.1275
02/08/2020 23,7878.824999999999,7813.32
03/08/2020 00,7496.7325,7453.9725
03/08/2020 01,7245.3375,7111.6425
03/08/2020 02,7041.755,6808.18
03/08/2020 03,6951.0599999999995,6798.425
03/08/2020 04,7071.8425,6822.32
03/08/2020 05,7368.514999999999,7094.335
03/08/2020 06,7788.3725,7841.4825
03/08/2020 07,8368.752499999999,8195.1325
03/08/2020 08,8882.71,8776.2575
03/08/2020 09,9237.84,8905.06
03/08/2020 10,9305.175,9144.305
03/08/2020 11,9413.865,9194.18
03/08/2020 12,9446.314999999999,9017.32
03/08/2020 13,9443.602499999999,9222.82
03/08/2020 14,9149.375,9262.0225
03/08/2020 15,9188.0525,8866.195
03/08/2020 16,9274.875,8934.192500000001
03/08/2020 17,9351.53,8933.8325
03/08/2020 18,9385.6,9008.65
03/08/2020 19,9172.61,9098.48
03/08/2020 20,8992.744999999999,8967.1825
03/08/2020 21,8733.64,8871.455
03/08/2020 22,8764.0825,8648.945
03/08/2020 23,8358.735,8201.8375
04/08/2020 00,7808.4574999999995,7682.512500000001
04/08/2020 01,7486.709999999999,7393.76
04/08/2020 02,7334.455,7230.967500000001
04/08/2020 03,7312.172500000001,7139.862499999999
04/08/2020 04,7359.400000000001,7161.7325
04/08/2020 05,7574.74,7311.2725
04/08/2020 06,7992.1475,7812.200000000001
04/08/2020 07,8528.365,8426.035
04/08/2020 08,9012.6025,8961.64
04/08/2020 09,9299.57,9093.8575
04/08/2020 10,9387.7425,9260.4025
04/08/2020 11,9407.945,9307.75
04/08/2020 12,9236.730000000001,9063.079999999998
04/08/2020 13,9098.4475,9062.470000000001
04/08/2020 14,8955.7625,8881.119999999999
04/08/2020 15,8897.6775,8779.775
04/08/2020 16,8838.125,8727.955
04/08/2020 17,9016.3825,8825.587500000001
04/08/2020 18,9039.352499999999,8940.4025
04/08/2020 19,8976.4375,8932.892499999998
04/08/2020 20,8897.567500000001,8937.9525
04/08/2020 21,8784.712500000001,8911.0075
04/08/2020 22,8922.6525,8791.935000000001
04/08/2020 23,8431.005000000001,8417.285
05/08/2020 00,7970.0025000000005,7928.8550000000005
05/08/2020 01,7584.249999999999,7630.5525
05/08/2020 02,7303.5725,7337.467500000001
05/08/2020 03,7274.217500000001,7156.2125
05/08/2020 04,7208.74,7216.2375
05/08/2020 05,7431.419999999999,7429.825
05/08/2020 06,7841.287499999999,7955.8525
05/08/2020 07,8366.4725,8534.3275
05/08/2020 08,9049.057499999999,8968.4
05/08/2020 09,9361.96,9349.09
05/08/2020 10,9488.34,9378.815
05/08/2020 11,9571.282500000001,9538.352499999999
05/08/2020 12,9391.195,9452.0025
05/08/2020 13,9205.579999999998,9351.9725
05/08/2020 14,9107.2375,9064.195
05/08/2020 15,9048.3825,9121.32
05/08/2020 16,9072.85,9174.7375
05/08/2020 17,9157.817500000001,9236.425
05/08/2020 18,9265.0925,9118.7175
05/08/2020 19,9174.64,9162.650000000001
05/08/2020 20,9013.622500000001,9129.815
05/08/2020 21,9097.71,9064.525000000001
05/08/2020 22,9197.38,9046.6725
05/08/2020 23,8699.1375,8629.039999999999
06/08/2020 00,8160.077499999999,7974.6875
06/08/2020 01,7800.3025,7683.325000000001
06/08/2020 02,7542.842500000001,7518.9925
06/08/2020 03,7410.295,7281.92
06/08/2020 04,7500.215,7273.5025
06/08/2020 05,7772.0575,7735.25
06/08/2020 06,8232.119999999999,8030.67
06/08/2020 07,8688.455,8599.445
06/08/2020 08,9083.7425,9080.095
06/08/2020 09,9447.887499999999,9280.7275
06/08/2020 10,9602.672499999999,9440.5625
06/08/2020 11,9684.785,9531.845000000001
06/08/2020 12,9576.1,9450.42
06/08/2020 13,9552.27,9538.150000000001
06/08/2020 14,9454.445,9411.919999999998
06/08/2020 15,9469.2125,9354.265000000001
06/08/2020 16,9491.065,9395.4175
06/08/2020 17,9662.645,9483.470000000001
06/08/2020 18,9774.215,9610.615000000002
06/08/2020 19,9633.9225,9595.112500000001
06/08/2020 20,9476.734999999999,9457.407500000001
06/08/2020 21,9328.0275,9399.8175
06/08/2020 22,9329.247500000001,9124.055
06/08/2020 23,8762.685,8792.9675
07/08/2020 00,8156.75,8085.19
07/08/2020 01,7803.265,7727.99
07/08/2020 02,7524.3175,7496.6325
07/08/2020 03,7417.3525,7330.9275
07/08/2020 04,7570.9875,7252.7225
07/08/2020 05,7882.5775,7684.947499999999
07/08/2020 06,8325.525000000001,8085.725
07/08/2020 07,8841.9875,8947.305
07/08/2020 08,9228.8975,9227.997500000001
07/08/2020 09,9638.804999999998,9415.602499999999
07/08/2020 10,9891.4025,9573.880000000001
07/08/2020 11,9977.695,9850.5875
07/08/2020 12,9836.1325,9793.935
07/08/2020 13,9683.1775,9564.59
07/08/2020 14,9585.525000000001,9504.24
07/08/2020 15,9505.985,9497.199999999999
07/08/2020 16,9507.2975,9481.985
07/08/2020 17,9696.755,9506.755000000001
07/08/2020 18,9747.2575,9603.7225
07/08/2020 19,9611.845000000001,9540.5675
07/08/2020 20,9436.735,9395.755000000001
07/08/2020 21,9249.4375,9020.0
07/08/2020 22,9277.585000000001,8964.2375
07/08/2020 23,8832.2325,8852.65
08/08/2020 00,8190.4125,8230.849999999999
08/08/2020 01,7794.1375,7816.665
08/08/2020 02,7481.825,7460.32
08/08/2020 03,7380.145,7325.85
08/08/2020 04,7266.75,7202.3675
08/08/2020 05,7333.922500000001,7177.785
08/08/2020 06,7408.21,7310.014999999999
08/08/2020 07,7695.952500000001,7496.635
08/08/2020 08,8114.005,7916.299999999999
08/08/2020 09,8629.045,8419.1525
08/08/2020 10,8799.002499999999,8805.3125
08/08/2020 11,8904.42,8945.377499999999
08/08/2020 12,8852.24,8905.03
08/08/2020 13,8775.415,8715.5625
08/08/2020 14,8673.38,8584.66
08/08/2020 15,8746.5125,8740.6725
08/08/2020 16,8830.3625,8818.529999999999
08/08/2020 17,8954.697500000002,8860.3975
08/08/2020 18,9022.695000000002,9039.1525
08/08/2020 19,9030.5975,8991.795
08/08/2020 20,8753.685,8806.35
08/08/2020 21,8743.2775,8660.212500000001
08/08/2020 22,8735.6175,8570.832499999999
08/08/2020 23,8389.352499999999,8460.085
09/08/2020 00,7958.835,7893.1175
09/08/2020 01,7623.185,7586.885
09/08/2020 02,7367.655,7210.2775
09/08/2020 03,7243.6725,7038.825000000001
09/08/2020 04,7184.78,6938.39
09/08/2020 05,7247.855,6949.68
09/08/2020 06,7311.1,7136.45
09/08/2020 07,7506.51,7296.65
09/08/2020 08,7820.0875,7341.5975
09/08/2020 09,8165.5375,8249.445
09/08/2020 10,8474.775,8398.765
09/08/2020 11,8496.285,8772.769999999999
09/08/2020 12,8433.6425,8593.75
09/08/2020 13,8197.3875,8208.875
09/08/2020 14,8133.41,7932.597499999999
09/08/2020 15,8068.085,7927.6825
09/08/2020 16,8124.915,8136.182500000001
09/08/2020 17,8353.1925,8379.2575
09/08/2020 18,8593.337500000001,8486.7825
09/08/2020 19,8756.5775,8726.7575
09/08/2020 20,8709.73,8841.0
09/08/2020 21,8708.335,8779.2975
09/08/2020 22,8834.157500000001,8573.335
09/08/2020 23,8553.7375,8345.2625
10/08/2020 00,8115.765,8054.805
10/08/2020 01,7943.08,7603.407499999999
10/08/2020 02,7731.889999999999,7718.7275
10/08/2020 03,7518.305,7558.57
10/08/2020 04,7502.5925,7515.1125
10/08/2020 05,7896.115,7580.85
10/08/2020 06,8431.1025,8205.8675
10/08/2020 07,9049.02,9004.695
10/08/2020 08,9761.420000000002,9463.8375
10/08/2020 09,10338.1875,9893.4
10/08/2020 10,10541.42,10318.04
10/08/2020 11,10666.5825,10380.189999999999
10/08/2020 12,10585.357500000002,10297.835
10/08/2020 13,10519.9225,10198.4
10/08/2020 14,10444.525,10285.282500000001
10/08/2020 15,10319.8375,10186.474999999999
10/08/2020 16,10227.68,10067.324999999999
10/08/2020 17,10386.08,10063.4775
10/08/2020 18,10423.824999999999,10311.992499999998
10/08/2020 19,10311.1325,10207.560000000001
10/08/2020 20,9948.145,10122.392500000002
10/08/2020 21,9874.3225,9713.885
10/08/2020 22,9580.5875,9699.19
10/08/2020 23,9080.4225,9079.990000000002
11/08/2020 00,8615.9875,8426.0475
11/08/2020 01,8262.657500000001,8158.9175000000005
11/08/2020 02,8105.02,8030.6849999999995
11/08/2020 03,8017.5425,8048.772500000001
11/08/2020 04,8107.1,8027.2975
11/08/2020 05,8468.7625,8316.39
11/08/2020 06,8967.0875,8803.342499999999
11/08/2020 07,9580.8,9577.86
11/08/2020 08,10195.0725,9888.0825
11/08/2020 09,10660.092499999999,10321.502499999999
11/08/2020 10,10824.195,10618.67
11/08/2020 11,11035.7025,10621.61
11/08/2020 12,10886.1825,10642.432499999999
11/08/2020 13,10751.8,10477.904999999999
11/08/2020 14,10518.8525,10407.705
11/08/2020 15,10459.3925,10244.665
11/08/2020 16,10485.665,10169.462500000001
11/08/2020 17,10446.7325,10280.97
11/08/2020 18,10352.685,10285.822499999998
11/08/2020 19,10230.5625,10037.3675
11/08/2020 20,9935.244999999999,10029.442500000001
11/08/2020 21,9969.37,9733.935
11/08/2020 22,9767.445,9622.4825
11/08/2020 23,9477.247500000001,9216.5975
12/08/2020 00,8847.3375,8689.1725
12/08/2020 01,8362.6875,8326.3525
12/08/2020 02,8122.5075,8002.9825
12/08/2020 03,8102.185,7832.1075
12/08/2020 04,8196.55,7949.055
12/08/2020 05,8531.282500000001,8244.7475
12/08/2020 06,9073.465,9196.21
12/08/2020 07,9559.275,9758.925
12/08/2020 08,10122.7575,9954.025
12/08/2020 09,10504.279999999999,10363.102499999999
12/08/2020 10,10672.605,10632.2475
12/08/2020 11,10820.725,10657.962500000001
12/08/2020 12,10718.975,10644.400000000001
12/08/2020 13,10715.7775,10682.7875
12/08/2020 14,10707.6525,10532.817500000001
12/08/2020 15,10655.98,10554.97
12/08/2020 16,10592.5875,10438.2575
12/08/2020 17,10637.502499999999,10423.495
12/08/2020 18,10520.03,10390.015
12/08/2020 19,10261.945,10238.262499999999
12/08/2020 20,10164.3875,9952.6175
12/08/2020 21,10033.5725,10004.022500000001
12/08/2020 22,9983.855,9786.975
12/08/2020 23,9442.89,9318.085
13/08/2020 00,8925.717499999999,8725.305
13/08/2020 01,8646.11,8261.885
13/08/2020 02,8368.945,8121.384999999999
13/08/2020 03,8218.715,7800.62
13/08/2020 04,8129.7975,8065.3
13/08/2020 05,8466.94,8405.51
13/08/2020 06,9083.47,8770.115
13/08/2020 07,9633.4175,9589.3475
13/08/2020 08,10211.75,9901.1525
13/08/2020 09,10590.51,10388.18
13/08/2020 10,10765.0875,10588.565
13/08/2020 11,10922.532500000001,10915.7875
13/08/2020 12,10781.68,10801.147500000001
13/08/2020 13,10701.595000000001,10823.8625
13/08/2020 14,10725.1025,10724.82
13/08/2020 15,10726.3575,10670.1225
13/08/2020 16,10602.655,10588.5
13/08/2020 17,10457.782500000001,10657.98
13/08/2020 18,10459.8525,10305.3
13/08/2020 19,10349.5875,9977.892499999998
13/08/2020 20,10002.789999999999,9969.220000000001
13/08/2020 21,10034.5,9742.115
13/08/2020 22,9799.97,9732.405
13/08/2020 23,9386.9725,9130.689999999999
14/08/2020 00,8842.65,8487.5225
14/08/2020 01,8470.177500000002,8087.49
14/08/2020 02,8277.9725,7903.4275
14/08/2020 03,8183.6925,7758.115
14/08/2020 04,8092.0225,7823.3375
14/08/2020 05,8320.725,8265.29
14/08/2020 06,8838.4075,8677.8525
14/08/2020 07,9288.27,9315.49
14/08/2020 08,9914.67,9593.5275
14/08/2020 09,10268.39,10131.6875
14/08/2020 10,10466.605,10246.84
14/08/2020 11,10634.740000000002,10760.8125
14/08/2020 12,10657.6375,10480.0925
14/08/2020 13,10368.75,10334.8675
14/08/2020 14,10138.0925,9983.3375
14/08/2020 15,9865.135,9757.689999999999
14/08/2020 16,9823.9825,9595.54
14/08/2020 17,9978.412500000002,9553.8425
14/08/2020 18,9989.287499999999,9649.982499999998
14/08/2020 19,9788.68,9637.517500000002
14/08/2020 20,9473.42,9363.260000000002
14/08/2020 21,9462.782500000001,9102.55
14/08/2020 22,9402.605,9102.42
14/08/2020 23,8925.779999999999,8816.752499999999
15/08/2020 00,8459.6375,8228.872500000001
15/08/2020 01,8097.3225,7962.725
15/08/2020 02,7783.7175,7426.307500000001
15/08/2020 03,7623.012500000001,7626.08
15/08/2020 04,7527.04,7201.460000000001
15/08/2020 05,7517.38,7421.8475
15/08/2020 06,7513.1224999999995,7410.9275
15/08/2020 07,7772.8675,7506.182500000001
15/08/2020 08,8067.855,8060.999999999999
15/08/2020 09,8471.26,8261.12
15/08/2020 10,8627.345000000001,8556.307499999999
15/08/2020 11,8797.7425,8671.015
15/08/2020 12,8816.907500000001,8582.039999999999
15/08/2020 13,8695.462500000001,8524.6425
15/08/2020 14,8608.005000000001,8372.4125
15/08/2020 15,8420.365,8333.712500000001
15/08/2020 16,8492.4375,8238.595
15/08/2020 17,8637.96,8399.32
15/08/2020 18,8897.5625,8714.01
15/08/2020 19,8931.342499999999,8708.1225
15/08/2020 20,8865.432499999999,8620.4375
15/08/2020 21,8895.2825,9012.3125
15/08/2020 22,8785.01,8441.244999999999
15/08/2020 23,8453.789999999999,8186.4574999999995
16/08/2020 00,7906.42,7907.797500000001
16/08/2020 01,7674.147499999999,7489.2625
16/08/2020 02,7457.762500000001,7110.975
16/08/2020 03,7310.235,7055.764999999999
16/08/2020 04,7251.182500000001,6902.02
16/08/2020 05,7302.5075,7008.740000000001
16/08/2020 06,7255.035,7396.6275000000005
16/08/2020 07,7417.4675,7250.085
16/08/2020 08,7758.179999999999,7666.4775
16/08/2020 09,8138.5,8142.3425
16/08/2020 10,8433.7525,8283.76
16/08/2020 11,8645.93,8605.6725
16/08/2020 12,8651.2025,8500.119999999999
